order_id,lat,lng,promised_time,on_demand,shopper_id,store_branch_id,total_minutes
cf4aa6b007ccc36e44bbe541aea3d4d6,-33.2646587,-70.6225582,2019-10-19 19:33:00+00:00,True,861e0bec928c26b350fcde0b0b658d1d,7ef605fc8dba5425d6965fbd4c8fbe1f,37.30176755
7c6583b14685bd56265d6274545405a9,-33.4493262,-70.5531108,2019-10-19 19:00:00+00:00,False,d41f4f39a176d09d77546404ba9670de,233509073ed3432027d48b1a83f5fbd2,
f75cb1cb4e340cf8307a466274869268,-33.4016480383895,-70.5340344006665,2019-10-19 00:08:00+00:00,True,63a5d8ffe66da8343eddafb0dbdbbfa9,53ed35c74a2ec275b837374f04396c03,93.0977842
229d47205afee08ea5ecde7304d60afc,-33.4341949,-70.6110583,2019-10-19 15:00:00+00:00,False,055421ed14c1cf37ad08248f812b94db,bf62768ca46b6c3b5bea9515d1a1fc45,
f2d1bd6db79c5c0eda134b51179faa71,-33.3485369266012,-70.5476099424667,2019-10-19 00:44:00+00:00,True,3515c0a5186d9f751989b48000c2f127,1679091c5a880faf6fb5e6087eb1b2dc,84.594476
2f8b9051a3c7c44885e46692e476c6c9,-33.5024340999999,-70.5254855,2019-10-19 14:00:00+00:00,False,e339bb7b1590d3fe2f694d098465812c,233509073ed3432027d48b1a83f5fbd2,161.731987083333
ccd3dcb0ee82413a488572ab215e3a6c,-33.2330593344507,-70.6698802646206,2019-10-19 16:00:00+00:00,True,9c9721aa3348fda2d0bdcbb66063e200,7ef605fc8dba5425d6965fbd4c8fbe1f,80.5650286666667
d32287633fab2e589bb753bf321c5730,-33.371085,-70.5525634,2019-10-18 23:00:00+00:00,False,7da5672892c190ed14562ff5312f63bd,cd00692c3bfe59267d5ecfac5310286c,110.9476861
ea14b6b7bf3c71edb2fe73afb4aac1df,-33.4174306,-70.5632489,2019-10-18 20:38:00+00:00,True,822a2adfed17b0bf9135e96b9cfd443f,45fbc6d3e05ebd93369ce542e8f2322d,68.59701975
8204c70325163910847664e2ff8c8c43,-33.3216388305511,-70.5456392650818,2019-10-18 22:31:00+00:00,True,c61f9156b9332b0f6434cd35b22c5660,1679091c5a880faf6fb5e6087eb1b2dc,91.1011845
2fa5cb71e4db826bbb2a8ef8e68ed4f6,-33.3436696,-70.5502790999999,2019-10-19 18:00:00+00:00,False,d721a71974d2e8c66dc92e80a5a67cc2,1679091c5a880faf6fb5e6087eb1b2dc,112.901550333333
af24bc3ac3c3dd948a82bef0348f759f,-33.3472272,-70.5488903,2019-10-19 19:32:00+00:00,True,b9da5ccf42f7799d00d7cf418296bfb9,33e75ff09dd601bbe69f351039152189,
8959df04c168ee235b1034b66601c402,-33.4243841186984,-70.6020685958027,2019-10-19 00:00:00+00:00,False,9837a36ac71dfb01ea32bd2492b99a15,45c48cce2e2d7fbdea1afc51c7c6ad26,105.981657916667
028a10d186ec9aef72e5508cb428bbb0,-33.386889,-70.541795,2019-10-19 19:00:00+00:00,False,f7a6c6c34e974cbff9657f1f0043df29,b5a1d925221b37e2e399f7b319038ba0,88.2452986833333
be227db5efe1ebb2c9ff467ed29c7b4f,-33.4177259,-70.5746568,2019-10-19 19:00:00+00:00,False,3c19a3ee374010554c2cc745bb124134,45c48cce2e2d7fbdea1afc51c7c6ad26,146.149627433333
f0f12291275db1851300f30fe3efccca,-33.2211713702608,-70.7012477616641,2019-10-18 21:00:00+00:00,False,2ccbec75062d70f2f9dac166209e06c6,7ef605fc8dba5425d6965fbd4c8fbe1f,162.545016316667
0fdf759ecc5401e048dc2f06cbb3f59d,-33.4177617967566,-70.5870794132352,2019-10-19 00:00:00+00:00,False,97e0a3808cf7080b24833df183865280,1f0e3dad99908345f7439f8ffabdffc4,77.2241403333333
409275a4f6b35e20bfbab66f3037ca2e,-33.4552003,-70.6026859,2019-10-19 18:00:00+00:00,False,bf079e6afccd144fc3cb2d8fc15bff34,e4da3b7fbbce2345d7772b0674a318d5,
5846e7004bfd5bf98c0300198707909b,-33.4126535,-70.601742,2019-10-18 22:09:00+00:00,True,f51b35218d11818f637f1f0eece326ab,1f0e3dad99908345f7439f8ffabdffc4,113.021234783333
dcb44a4517c831e8b14f1e332ff7aac5,-33.3685432,-70.5120453,2019-10-19 00:12:00+00:00,True,8b3f77f5ec46ac1074f0b1d1036cef31,1679091c5a880faf6fb5e6087eb1b2dc,52.7301985833333
88187abbec6669cf0ae02e896df09b0b,-33.4753920441607,-70.5218987166882,2019-10-18 20:34:00+00:00,True,5c15f25cf0be9893ad4780fa050d8fa3,233509073ed3432027d48b1a83f5fbd2,77.0368490166667
4e898e9d7cd5fe99331d962796b1bccc,-33.3886470534991,-70.5002561593624,2019-10-19 00:33:00+00:00,True,c2c894a5fe817848d278eedb8dc20627,c4ca4238a0b923820dcc509a6f75849b,110.931801316667
e3362d449f983f6a36b7734b4664ab8a,-33.3333974,-70.5466476,2019-10-18 22:32:00+00:00,True,d0c2c143dce6d39eaec2c603f5242eea,96c5c28becf18e71190460a9955aa4d8,42.1827256333333
564665dd2bdddf5b2636be727b51ac5f,-33.3666993,-70.5063495,2019-10-18 21:17:00+00:00,True,4d979ca7f0250748d174ed2494371654,33e75ff09dd601bbe69f351039152189,50.1711913
26defa5cdbb2cf458c17f2b653d5d3ef,-33.4116516,-70.5731929,2019-10-18 21:00:00+00:00,False,fcec0037dd5f5734d9f8e68325c93f40,1f0e3dad99908345f7439f8ffabdffc4,55.4583466
57fb714e2e39a86551dcb8f2f941c609,-33.3682976,-70.570553,2019-10-19 16:00:00+00:00,False,138d265c06de3919b65394f61ab802ec,1f0e3dad99908345f7439f8ffabdffc4,62.39203635
574a57d8986e3397c9b13906acd59fcb,-33.3845711647494,-70.536152606054,2019-10-19 16:00:00+00:00,False,58fe3668c89902c31d3ad8a2c8efb672,c06d06da9666a219db15cf575aff2824,
c5e0d58824d77bc13c33118db1a6110b,-33.4231644014176,-70.5719062380981,2019-10-19 19:00:00+00:00,False,1306d099b95badcea9da49e76b9c9787,45fbc6d3e05ebd93369ce542e8f2322d,
0219e1bec02b6480814d8a4079abd8eb,-33.4172003,-70.5896525,2019-10-19 20:42:00+00:00,True,8059f7d51ae7181829c29413225f66c0,1f0e3dad99908345f7439f8ffabdffc4,99.2115369333333
42b02f9f59c29e23ce4986132a51c4d5,-33.506285300823,-70.5288339605274,2019-10-19 20:00:00+00:00,False,d950589793d4eabe3fd0bc53f247082a,233509073ed3432027d48b1a83f5fbd2,130.318143666667
6095693533790b65542b242e0d7d1c50,-33.3266713594724,-70.5387312546372,2019-10-19 19:00:00+00:00,False,f755ef6714145f261adddd6f60fe419f,33e75ff09dd601bbe69f351039152189,87.2555372333333
050d5facd0af5a36bf677a64b4d65980,-36.8020201246195,-73.0584557886974,2019-10-18 22:34:00+00:00,True,acee81998bb34a9da0538e9241be027d,a760880003e7ddedfef56acb3b09697f,73.6080502166667
dd588b7b98abf5b46083e20e0e22f06b,-33.3554196793175,-70.5141501501203,2019-10-18 20:55:00+00:00,True,97abbd0434600a2b16a0614844276fa1,1679091c5a880faf6fb5e6087eb1b2dc,49.38039925
45fae9209f412ee1c5d0997c35ddfc08,-29.9440217646895,-71.2896540975827,2019-10-19 23:01:00+00:00,True,01c6027334c2a07e47cda44ce067208a,bcb41ccdc4363c6848a1d760f26c28a0,97.97899335
906f3ab5615f1758face4454f70031b9,-33.4265437,-70.6090807,2019-10-19 17:00:00+00:00,False,1bd00f9925ea14d080b1c102f6619fa0,5751ec3e9a4feab575962e78e006250d,
73c37bfb91bc84e3980898c85bc1364e,-33.4301027,-70.5729565,2019-10-19 01:00:00+00:00,False,5b06364eb2084247317dc55c5ec01f80,45fbc6d3e05ebd93369ce542e8f2322d,82.5244026
22f424b5bd40af1257ec4f85336e287f,-33.3953471524186,-70.5541230257847,2019-10-19 14:00:00+00:00,False,91ec90f884fcf2875293381082f10e06,1f0e3dad99908345f7439f8ffabdffc4,85.3823397666667
4f5d7e16404296d3d8cccff5f908fbd5,-33.4405263,-70.6134321,2019-10-19 19:00:00+00:00,False,bd8bacce0d889a6716a9bffe4a777585,e4da3b7fbbce2345d7772b0674a318d5,
84413aed45d2f969c0cc21b64dd8aef4,-33.2396635,-70.6906611,2019-10-19 14:00:00+00:00,False,d45083e4f41ad6ff19430b40b643ab29,7ef605fc8dba5425d6965fbd4c8fbe1f,69.1206155333333
0eed4822a08aaacb61d1e18de3572be4,-33.4033751738402,-70.5968842076906,2019-10-19 17:00:00+00:00,False,d8b0c87fcd8021819b6ebdcfccc186b2,c9efe5f26cd17ba6216bbe2a7d26d490,
dc63f5f06c891afdabef823b16e46c83,-33.4079016559139,-70.5757366865873,2019-10-18 22:10:00+00:00,True,dcf56d5c3688070225ec5b8a08a3e28d,1f0e3dad99908345f7439f8ffabdffc4,128.024323566667
a0b1f7098b5d73a684d4b8b0302c3427,-33.2365477724159,-70.7138592751465,2019-10-18 20:30:00+00:00,True,a1cd5d1c4c1bc83f1bb6a5d3fc0ad0a0,7ef605fc8dba5425d6965fbd4c8fbe1f,
a04a6cef33764cfbeb97557234c7a9df,-33.4279128079563,-70.6161601738129,2019-10-19 17:00:00+00:00,False,024af77713619dfe1d198b673eb277ae,e4da3b7fbbce2345d7772b0674a318d5,92.3272102833333
3967268b25c774235eee70b83c80f578,-36.8673756957475,-73.0425416624686,2019-10-18 21:09:00+00:00,True,e480b653fb09decc10235fd0c634cad5,087408522c31eeb1f982bc0eaf81d35f,98.2566348
b97c52db26acf5657f8829d18e85ede7,-33.4240377,-70.5547866,2019-10-19 17:00:00+00:00,False,c0a31620223c35b5e567ebd6df3a8904,45fbc6d3e05ebd93369ce542e8f2322d,131.6674538
f9dbe78f4f2f39c45c375e8b49433e01,-33.3819225,-70.5174853,2019-10-18 23:48:00+00:00,True,1a1d7ad9bbcdb1e13349f73385be2438,1679091c5a880faf6fb5e6087eb1b2dc,83.2394632833333
2b408e24e07bec383a0a30e8032be53e,-33.4308181,-70.5942664999999,2019-10-19 01:00:00+00:00,False,66e93544b987762abcb45e0deaa11f5c,5751ec3e9a4feab575962e78e006250d,87.6563090666667
5bdfbca87d7716c0175ccb6ffa67937f,-33.3148671566554,-70.5452599661551,2019-10-19 18:00:00+00:00,False,bd601d85deffaffd46e02aaa1a1606c2,1679091c5a880faf6fb5e6087eb1b2dc,49.4886031166667
4635b91f7ef36855b002920a4b239e0c,-33.3844277,-70.52186,2019-10-18 20:23:00+00:00,True,4a7136775aaddcf343b33c08a8b91889,1679091c5a880faf6fb5e6087eb1b2dc,
b8e33e8ae603b174956ce684cac4dfee,-33.4386398,-70.5601989,2019-10-18 19:48:00+00:00,True,8b979d295d956909b16eec6b149be33a,995e1fda4a2b5f55ef0df50868bf2a8f,24.7116183666667
73211742923c0796fc1ec8b182a5196b,-33.4116899,-70.5897363,2019-10-19 20:00:00+00:00,False,0048333b469a4c9b55dc656475343cc8,1f0e3dad99908345f7439f8ffabdffc4,
cefe0f63b2927859f0292a45c52a3387,-33.3520646,-70.5053241,2019-10-19 15:00:00+00:00,False,026251e438048d083f35ad11ab46e761,f69e505b08403ad2298b9f262659929a,37.0807084
92c493b0469fefaba48bf343bbb60e08,-33.4177609,-70.596744,2019-10-19 17:00:00+00:00,False,305ad81abd7591527e593ef04d57a14f,1f0e3dad99908345f7439f8ffabdffc4,134.571669683333
00d503f8f3d31ce0e3185e48b6299902,-33.38440416518,-70.6112407276663,2019-10-18 20:12:00+00:00,True,836f54c20ee180c8dbffe093a3757600,45c48cce2e2d7fbdea1afc51c7c6ad26,81.7255671833333
eeec98fcff6882257f9a7d80461b4e0a,-33.4272664,-70.593487,2019-10-19 15:00:00+00:00,False,dc0619d286333a2eafd5303eb4ff1d0e,d6723e7cd6735df68d1ce4c704c29a04,61.19884215
6cf9a080f5f1b825b0235b616f41fb1e,-33.4085403,-70.5747858,2019-10-19 14:00:00+00:00,False,710f3097b22bc00aaa3ddbcad90120a4,1f0e3dad99908345f7439f8ffabdffc4,
d5a213d15e8e1e9093843166085141a9,-33.3978508958758,-70.5568562820554,2019-10-19 19:00:00+00:00,False,eeab0d5c2aa2ed63881d2e571340514f,1f0e3dad99908345f7439f8ffabdffc4,105.720810733333
14720e7aababac4a269c955865e68576,-33.4164168,-70.5610699,2019-10-19 18:00:00+00:00,False,5c5199ce02f7b77caa9c2590a39ad27d,45fbc6d3e05ebd93369ce542e8f2322d,78.32347345
f382f987d837b12cb207921ad1f50a30,-33.3537393612464,-70.5117950431824,2019-10-19 15:18:00+00:00,True,bace113853a1136ab2796032fe081a81,06fe1c234519f6812fc4c1baae25d6af,71.15427955
b9df3df33058b70d48913a45dd973f0f,-29.9450245991814,-71.2900281803278,2019-10-19 16:07:00+00:00,True,b6202d5cc957402f5a54d9f642bdb600,bcb41ccdc4363c6848a1d760f26c28a0,93.9974
651ebfdc6a73165e0c8120ca3ce387b8,-33.255164769629,-70.7261805566297,2019-10-18 20:32:00+00:00,True,419eaf58bad105d2fdcf963b73b97279,7ef605fc8dba5425d6965fbd4c8fbe1f,70.93790565
8ef3de1dc9ddeb1cdc14a591382ba4f3,-33.3161304,-70.6519258,2019-10-19 15:13:00+00:00,True,f30b007cb162c79e447b378f043bd03e,7ef605fc8dba5425d6965fbd4c8fbe1f,59.22843135
c1ef8d6ac4e93da33d674688bf254539,-33.3718878,-70.571307,2019-10-19 18:00:00+00:00,False,334435ebb2a3fb594cb96eb8b3247242,1f0e3dad99908345f7439f8ffabdffc4,121.576014816667
f9fbab8c42f5bfc8c53d344db60af8ba,-33.3836321657864,-70.5786960285354,2019-10-19 17:00:00+00:00,False,a09966afe96a55c92244c1f85db3237f,1f0e3dad99908345f7439f8ffabdffc4,79.2174768166667
56d356260a255bed2c0c5761adf3a974,-33.3963974034879,-70.5731492401981,2019-10-19 20:00:00+00:00,False,5334617bb647b8015b650ed875724aed,1f0e3dad99908345f7439f8ffabdffc4,97.6871174666667
1359b68144959da1cdc89d9804e7660a,-33.3774076,-70.583381,2019-10-19 01:00:00+00:00,False,232d7a87e8810d1618b64748b7414f6b,1f0e3dad99908345f7439f8ffabdffc4,122.140938783333
f26e8088685904e0bcf387320b6b4b5d,-33.4532571,-70.6096656,2019-10-19 18:00:00+00:00,False,3b2c704809aa5e722018eb9a341eb466,e4da3b7fbbce2345d7772b0674a318d5,
0980fda15ac885b4e2ae0abd1e531f49,-36.7552641,-73.0869284,2019-10-19 20:00:00+00:00,False,3484bc732e2947a869a63b0221b601f5,a760880003e7ddedfef56acb3b09697f,112.441576833333
4c5a084b4643cf92ba85107b7c08464c,-33.4181055257524,-70.5823745854674,2019-10-18 19:50:00+00:00,True,1894e03459c66a8fe51a33b240520b55,1f0e3dad99908345f7439f8ffabdffc4,50.6738288666667
d2b8439833f2063ec25af09dfa877561,-33.3770559,-70.5550086,2019-10-19 17:00:00+00:00,False,710f3097b22bc00aaa3ddbcad90120a4,d82118376df344b0010f53909b961db3,38.2225967166667
cbfd3477152677006eb2546970d586b4,-33.4397902962105,-70.6000278,2019-10-19 15:00:00+00:00,False,de23a0d31bbc02184ebc80c5d265c631,5751ec3e9a4feab575962e78e006250d,102.5345135
70af1d5ce005db82488855e448906dfd,-33.3759068150077,-70.5451244144969,2019-10-19 17:00:00+00:00,False,b810ef7dfaf13a3647d3985c8445e7e1,1f0e3dad99908345f7439f8ffabdffc4,148.905085583333
2e0d7b896b8ae8acf9b6f49f9e20631b,-33.3277424,-70.5428694999999,2019-10-18 21:20:00+00:00,True,b10ff573a617855cee8b7b4215fcf09c,a67f096809415ca1c9f112d96d27689b,
5af7809e682eb603c505137b50c52191,-32.9284458,-71.546641,2019-10-19 14:00:00+00:00,False,a095feb5671680663cb8aad0f6c4315b,0d73a25092e5c1c9769a9f3255caa65a,90.7471622666667
69d571b0f0b7c828661d4cb6e48a3b83,-33.3318650102424,-70.5387453362346,2019-10-19 16:26:00+00:00,True,7b9c675480c83cad4a444bf3553e6d69,33e75ff09dd601bbe69f351039152189,102.1264984
c79088211231a2565419463074baa23f,-33.3914075728767,-70.5270503541092,2019-10-19 15:00:00+00:00,False,ef5552694f466eef455271860fe56481,c0d0e461de8d0024aebcb0a7c68836df,46.3480039166667
d1d613a5051cbffec60ee4dd1f8c941a,-33.2573713,-70.6399226,2019-10-19 18:44:00+00:00,True,d45083e4f41ad6ff19430b40b643ab29,7ef605fc8dba5425d6965fbd4c8fbe1f,80.5842740333333
b2bd24a8089f10b72be1cd2dceb53a99,-33.3363006583016,-70.549135543406,2019-10-18 21:24:00+00:00,True,8d2d5a4b7546fbdcae4a7417f96ed062,1679091c5a880faf6fb5e6087eb1b2dc,
e7f50df592be6fa72478071aebeefa35,-33.2601757378556,-70.6425062037048,2019-10-19 16:00:00+00:00,False,c4d110b7babb890e2af24633442543fe,89885ff2c83a10305ee08bd507c1049c,34.2694105
726a1ee06c4743f79da13fbea3d730a7,-33.3282837,-70.5169379,2019-10-19 15:00:00+00:00,False,dd299f2cda42f8adec11d81cd3b042ad,1679091c5a880faf6fb5e6087eb1b2dc,60.0239847833333
ed25d228b65dc7d3f1b6d1cd12647d10,-33.5697313827077,-70.561942756176,2019-10-19 18:21:00+00:00,True,11fc0e98d900294270d14850c8744eec,eba0dc302bcd9a273f8bbb72be3a687b,
0cd3abbaf349907a3514cb98bc1cc80a,-33.3741033346495,-70.525543485975,2019-10-18 22:58:00+00:00,True,5d4029906939f2b61977ad826a7b188f,1679091c5a880faf6fb5e6087eb1b2dc,
667c9b2abf1d2c318b546181ecc45f60,-33.0201149408175,-71.5219577411911,2019-10-19 14:21:00+00:00,True,152438539e5fddafe945cc69a7253f27,fc221309746013ac554571fbd180e1c8,72.4792416
b31b527cc23a1a4c693fcf44b39820a7,-33.4507222,-70.6400145,2019-10-19 18:00:00+00:00,False,333713f44c91c3668898b933a1854121,e4bb4c5173c2ce17fd8fcd40041c068f,129.224119916667
338996aa5ed976b0d1d7e8c2038c5e35,-33.45624066911,-70.5277740955353,2019-10-18 21:05:00+00:00,True,2ce484a11e93f94005c9b5ee78d186e6,233509073ed3432027d48b1a83f5fbd2,
e4f4008dc01f241d371f08cb53a04388,-33.5208539010086,-70.5611766502261,2019-10-19 15:43:00+00:00,True,a695b5df5b993c51bff176427836c080,eba0dc302bcd9a273f8bbb72be3a687b,74.7952624
a5b8bb04a59a9e1c07470b8a97dcd337,-33.4115434,-70.5719971,2019-10-18 20:53:00+00:00,True,32a483da8cb31e86a42daab6228b640e,1f0e3dad99908345f7439f8ffabdffc4,127.079253133333
f0f31ab5b1c3729432aa88de3bc0bf28,-33.4177681,-70.5795823,2019-10-18 21:13:00+00:00,True,d006799076aee38c79abde3c0ff301d1,1f0e3dad99908345f7439f8ffabdffc4,63.3286357833333
ee28d0dbc529f6f10e293e802c9a75f4,-33.4351271053367,-70.5964922904968,2019-10-18 22:00:00+00:00,False,5e6d1d168b7513052f4d918eaaebe53a,56468d5607a5aaf1604ff5e15593b003,64.9354191
d8687aef151502bb9553a5f60d0d8e02,-33.2723689484959,-70.6197485457283,2019-10-19 14:14:00+00:00,True,a5720815c504c39be43f86e68bdc39f7,7ef605fc8dba5425d6965fbd4c8fbe1f,
8cf6868818b78f0460dab65a66c8dd43,-32.9406016,-71.5266218,2019-10-18 21:02:00+00:00,True,6d9b37b042111ef775296ae9722f5844,0d73a25092e5c1c9769a9f3255caa65a,47.1181240666667
e2a2a2f60e58126bff1c21fdb23ca6b8,-33.037959723762,-71.5983554900541,2019-10-19 16:00:00+00:00,False,f41678b3a940bb92794f19e55aa24d01,a733fa9b25f33689e2adbe72199f0e62,84.5631214333333
731aeddee438d0af503e67d103d2dbcf,-36.7524021148717,-73.0914153903723,2019-10-19 14:00:00+00:00,False,024cdcb1f5232ec5fa95b3a2694a13ea,a760880003e7ddedfef56acb3b09697f,81.1454634166667
